sheet_name,condition_number,voltage_V,duration_ms,duration_us,sample_index_in_sheet,signal_column,samz,samz_min_in_sheet,samz_max_in_sheet,hfo2_fraction,zro2_fraction,hfo2_percent,zro2_percent,x_in_Hf1_minus_x_ZrxO2,monoclinic_phase_fraction,orthorhombic_phase_fraction,tetragonal_phase_fraction,phase_fraction_sum,phase_fraction_sum_error,dominant_phase,dominant_phase_fraction
num7,7,674,5.1,5100.0,8,th:0.260_samz:-3963,-3963,-7647,247,0.5333164428680011,0.466683557131999,53.331644286800106,46.6683557131999,0.466683557131999,0.04864852362895399,0.7219836354457545,0.2293678409252915,1.0,0.0,orthorhombic,0.7219836354457545
num7,7,674,5.1,5100.0,9,th:0.260_samz:-3436,-3436,-7647,247,0.46655687864200657,0.5334431213579934,46.65568786420066,53.34431213579934,0.5334431213579934,0.0220470206664287,0.6941659591927096,0.2837870201408617,1.0,0.0,orthorhombic,0.6941659591927096
num7,7,674,5.1,5100.0,10,th:0.260_samz:-2910,-2910,-7647,247,0.39992399290600456,0.6000760070939954,39.99239929060045,60.00760070939955,0.6000760070939954,0.009150003947404488,0.6421766166255263,0.3486733794270693,1.0,0.0,orthorhombic,0.6421766166255263
num7,7,674,5.1,5100.0,11,th:0.260_samz:-2383,-2383,-7647,247,0.33316442868001017,0.6668355713199898,33.31644286800102,66.68355713199898,0.6668355713199898,0.002939454442539959,0.5957975865627481,0.4012629589947119,1.0,0.0,orthorhombic,0.5957975865627481
num7,7,674,5.1,5100.0,12,th:0.260_samz:-1857,-1857,-7647,247,0.26653154294400816,0.7334684570559918,26.653154294400817,73.34684570559918,0.7334684570559918,0.0007831762910683245,0.5498906913130394,0.4493261323958922,0.9999999999999998,2.220446049250313e-16,orthorhombic,0.5498906913130394
num7,7,674,5.1,5100.0,13,th:0.260_samz:-1331,-1331,-7647,247,0.19989865720800604,0.800101342791994,19.989865720800605,80.01013427919939,0.800101342791994,0.0002247949928033567,0.4336330661772572,0.5661421388299395,1.0,0.0,tetragonal,0.5661421388299395
num7,7,674,5.1,5100.0,14,th:0.260_samz:-804,-804,-7647,247,0.13313909298201165,0.8668609070179883,13.313909298201166,86.68609070179883,0.8668609070179883,5.944932710612034e-05,0.2906626841471826,0.7092778665257112,1.0,0.0,tetragonal,0.7092778665257112
num7,7,674,5.1,5100.0,15,th:0.260_samz:-278,-278,-7647,247,0.06650620724600964,0.9334937927539904,6.650620724600964,93.34937927539903,0.9334937927539904,1.538938513753541e-05,0.1373280370877407,0.8626565735271217,0.9999999999999999,1.1102230246251565e-16,tetragonal,0.8626565735271217
num7,7,674,5.1,5100.0,16,th:0.260_samz:247,247,-7647,247,0.0,1.0,0.0,100.0,1.0,2.123543290962685e-12,0.04164379183706031,0.9583562081608162,1.0,0.0,tetragonal,0.9583562081608162
num8,8,674,2.6,2600.0,1,th:0.260_samz:-8647,-8647,-8647,-752,1.0,0.0,100.0,0.0,0.0,0.5601603513482662,0.04454491586917475,0.3952947327825591,1.0,0.0,monoclinic,0.5601603513482662
num8,8,674,2.6,2600.0,2,th:0.260_samz:-8121,-8121,-8647,-752,0.9333755541481951,0.06662444585180494,93.3375554148195,6.662444585180493,0.06662444585180494,0.4351938905791905,0.1589177153742069,0.4058883940466025,0.9999999999999999,1.1102230246251565e-16,monoclinic,0.4351938905791905
num8,8,674,2.6,2600.0,3,th:0.260_samz:-7594,-7594,-8647,-752,0.866624445851805,0.13337555414819505,86.6624445851805,13.337555414819505,0.13337555414819505,0.3027871783847489,0.2665148951756122,0.4306979264396389,1.0,0.0,tetragonal,0.4306979264396389
num8,8,674,2.6,2600.0,4,th:0.260_samz:-7068,-7068,-8647,-752,0.8,0.2,80.0,20.0,0.2,0.2852414460655958,0.3300062253684986,0.3847523285659055,1.0,0.0,tetragonal,0.3847523285659055
num8,8,674,2.6,2600.0,5,th:0.260_samz:-6542,-6542,-8647,-752,0.733375554148195,0.26662444585180495,73.3375554148195,26.662444585180495,0.26662444585180495,0.3073797230618568,0.3538553759425181,0.3387649009956251,1.0,0.0,orthorhombic,0.3538553759425181
num8,8,674,2.6,2600.0,6,th:0.260_samz:-6016,-6016,-8647,-752,0.6667511082963902,0.3332488917036099,66.67511082963901,33.32488917036099,0.3332488917036099,0.3251733338598715,0.3598625616681328,0.3149641044719957,1.0,0.0,orthorhombic,0.3598625616681328
num8,8,674,2.6,2600.0,7,th:0.260_samz:-5489,-5489,-8647,-752,0.6,0.4,60.0,40.0,0.4,0.3161290073143943,0.3826572419863881,0.3012137506992177,1.0,0.0,orthorhombic,0.3826572419863881
num8,8,674,2.6,2600.0,8,th:0.260_samz:-4963,-4963,-8647,-752,0.533375554148195,0.46662444585180496,53.337555414819505,46.662444585180495,0.46662444585180496,0.2621727164419334,0.4310448246402234,0.3067824589178432,1.0,0.0,orthorhombic,0.4310448246402234
